source_file_id,file_name,source_system,receipt_status,record_count,control_total,expected_date,received_timestamp,validation_status
2609,CUST_POS_20240404.csv,Custodian_Bank,RECEIVED,1139,3981.2719,2024-04-04,2024-04-04 06:00:00,VALIDATED
2610,CUST_POS_20230116.csv,Custodian_Bank,RECEIVED,665,5510.772,2023-01-16,2023-01-16 06:00:00,VALIDATED
2611,CUST_POS_20230906.csv,Custodian_Bank,RECEIVED,875,5392.3657,2023-09-06,2023-09-06 06:00:00,VALIDATED
2612,CUST_POS_20230916.csv,Custodian_Bank,RECEIVED,885,5336.3657,2023-09-16,2023-09-16 06:00:00,VALIDATED
2613,CUST_POS_20230105.csv,Custodian_Bank,RECEIVED,661,5498.772,2023-01-05,2023-01-05 06:00:00,VALIDATED
2614,CUST_POS_20220627.csv,Custodian_Bank,RECEIVED,568,4382.2719,2022-06-27,2022-06-27 06:00:00,VALIDATED
2615,CUST_POS_20230919.csv,Custodian_Bank,RECEIVED,891,5372.1657,2023-09-19,2023-09-19 06:00:00,VALIDATED
2616,CUST_POS_20240104.csv,Custodian_Bank,RECEIVED,1027,4891.3657,2024-01-04,2024-01-04 06:00:00,VALIDATED
2617,CUST_POS_20230930.csv,Custodian_Bank,RECEIVED,902,5489.3657,2023-09-30,2023-09-30 06:00:00,VALIDATED
2618,CUST_POS_20231006.csv,Custodian_Bank,RECEIVED,913,5445.3657,2023-10-06,2023-10-06 06:00:00,VALIDATED
2619,CUST_POS_20220701.csv,Custodian_Bank,RECEIVED,572,4531.2719,2022-07-01,2022-07-01 06:00:00,VALIDATED
2620,CUST_POS_20221029.csv,Custodian_Bank,RECEIVED,628,5341.7719,2022-10-29,2022-10-29 06:00:00,VALIDATED
2621,CUST_POS_20230607.csv,Custodian_Bank,RECEIVED,772,6132.3657,2023-06-07,2023-06-07 06:00:00,VALIDATED
2622,CUST_POS_20221218.csv,Custodian_Bank,RECEIVED,655,5456.772,2022-12-18,2022-12-18 06:00:00,VALIDATED
2623,CUST_POS_20231008.csv,Custodian_Bank,RECEIVED,913,5445.3657,2023-10-08,2023-10-08 06:00:00,VALIDATED
2624,CUST_POS_20220711.csv,Custodian_Bank,RECEIVED,574,4596.2719,2022-07-11,2022-07-11 06:00:00,VALIDATED
2625,CUST_POS_20220725.csv,Custodian_Bank,RECEIVED,578,4640.2719,2022-07-25,2022-07-25 06:00:00,VALIDATED
2626,CUST_POS_20231015.csv,Custodian_Bank,RECEIVED,944,5288.3657,2023-10-15,2023-10-15 06:00:00,VALIDATED
2627,CUST_POS_20231016.csv,Custodian_Bank,RECEIVED,951,5290.3657,2023-10-16,2023-10-16 06:00:00,VALIDATED
2628,CUST_POS_20231118.csv,Custodian_Bank,RECEIVED,1002,4882.3657,2023-11-18,2023-11-18 06:00:00,VALIDATED
2629,CUST_POS_20231126.csv,Custodian_Bank,RECEIVED,1002,4882.3657,2023-11-26,2023-11-26 06:00:00,VALIDATED
2630,CUST_POS_20230614.csv,Custodian_Bank,RECEIVED,772,6132.3657,2023-06-14,2023-06-14 06:00:00,VALIDATED
2631,CUST_POS_20230615.csv,Custodian_Bank,RECEIVED,772,6132.3657,2023-06-15,2023-06-15 06:00:00,VALIDATED
2632,CUST_POS_20231202.csv,Custodian_Bank,RECEIVED,1021,4895.3657,2023-12-02,2023-12-02 06:00:00,VALIDATED
2633,CUST_POS_20231011.csv,Custodian_Bank,RECEIVED,936,5295.3657,2023-10-11,2023-10-11 06:00:00,VALIDATED
2634,CUST_POS_20231204.csv,Custodian_Bank,RECEIVED,1021,4895.3657,2023-12-04,2023-12-04 06:00:00,VALIDATED
2635,CUST_POS_20230117.csv,Custodian_Bank,RECEIVED,667,5520.772,2023-01-17,2023-01-17 06:00:00,VALIDATED
2636,CUST_POS_20231206.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2023-12-06,2023-12-06 06:00:00,VALIDATED
2637,CUST_POS_20231211.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2023-12-11,2023-12-11 06:00:00,VALIDATED
2638,CUST_POS_20231227.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2023-12-27,2023-12-27 06:00:00,VALIDATED
2639,CUST_POS_20240101.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2024-01-01,2024-01-01 06:00:00,VALIDATED
2640,CUST_POS_20240102.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2024-01-02,2024-01-02 06:00:00,VALIDATED
2641,CUST_POS_20240126.csv,Custodian_Bank,RECEIVED,1042,4937.3657,2024-01-26,2024-01-26 06:00:00,VALIDATED
2642,CUST_POS_20240214.csv,Custodian_Bank,RECEIVED,1046,4962.3657,2024-02-14,2024-02-14 06:00:00,VALIDATED
2643,CUST_POS_20240218.csv,Custodian_Bank,RECEIVED,1047,4974.3657,2024-02-18,2024-02-18 06:00:00,VALIDATED
2644,CUST_POS_20240105.csv,Custodian_Bank,RECEIVED,1027,4891.3657,2024-01-05,2024-01-05 06:00:00,VALIDATED
2645,CUST_POS_20240311.csv,Custodian_Bank,RECEIVED,1093,4330.0069,2024-03-11,2024-03-11 06:00:00,VALIDATED
2646,CUST_POS_20240316.csv,Custodian_Bank,RECEIVED,1126,4012.2719,2024-03-16,2024-03-16 06:00:00,VALIDATED
2647,CUST_POS_20240317.csv,Custodian_Bank,RECEIVED,1126,4012.2719,2024-03-17,2024-03-17 06:00:00,VALIDATED
2648,CUST_POS_20240321.csv,Custodian_Bank,RECEIVED,1131,4025.2719,2024-03-21,2024-03-21 06:00:00,VALIDATED
2649,CUST_POS_20240322.csv,Custodian_Bank,RECEIVED,1132,4030.2719,2024-03-22,2024-03-22 06:00:00,VALIDATED
2650,CUST_POS_20231013.csv,Custodian_Bank,RECEIVED,944,5288.3657,2023-10-13,2023-10-13 06:00:00,VALIDATED
2651,CUST_POS_20221109.csv,Custodian_Bank,RECEIVED,635,5356.7719,2022-11-09,2022-11-09 06:00:00,VALIDATED
2652,CUST_POS_20230113.csv,Custodian_Bank,RECEIVED,665,5510.772,2023-01-13,2023-01-13 06:00:00,VALIDATED
2653,CUST_POS_20240324.csv,Custodian_Bank,RECEIVED,1132,4030.2719,2024-03-24,2024-03-24 06:00:00,VALIDATED
2654,CUST_POS_20230128.csv,Custodian_Bank,RECEIVED,667,5527.772,2023-01-28,2023-01-28 06:00:00,VALIDATED
2655,CUST_POS_20240407.csv,Custodian_Bank,RECEIVED,1139,3981.2719,2024-04-07,2024-04-07 06:00:00,VALIDATED
2656,CUST_POS_20221118.csv,Custodian_Bank,RECEIVED,636,5375.7719,2022-11-18,2022-11-18 06:00:00,VALIDATED
2657,CUST_POS_20240106.csv,Custodian_Bank,RECEIVED,1027,4891.3657,2024-01-06,2024-01-06 06:00:00,VALIDATED
2658,CUST_POS_20221129.csv,Custodian_Bank,RECEIVED,643,5406.7719,2022-11-29,2022-11-29 06:00:00,VALIDATED
2659,CUST_POS_20240406.csv,Custodian_Bank,RECEIVED,1139,3981.2719,2024-04-06,2024-04-06 06:00:00,VALIDATED
2660,CUST_POS_20230619.csv,Custodian_Bank,RECEIVED,772,6132.3657,2023-06-19,2023-06-19 06:00:00,VALIDATED
2661,CUST_POS_20230131.csv,Custodian_Bank,RECEIVED,676,5555.772,2023-01-31,2023-01-31 06:00:00,VALIDATED
2662,CUST_POS_20240409.csv,Custodian_Bank,RECEIVED,1144,4034.2719,2024-04-09,2024-04-09 06:00:00,VALIDATED
2663,CUST_POS_20230124.csv,Custodian_Bank,RECEIVED,667,5524.772,2023-01-24,2023-01-24 06:00:00,VALIDATED
2664,CUST_POS_20240122.csv,Custodian_Bank,RECEIVED,1037,4927.3657,2024-01-22,2024-01-22 06:00:00,VALIDATED
2665,CUST_POS_20240504.csv,Custodian_Bank,RECEIVED,1166,3895.2719,2024-05-04,2024-05-04 06:00:00,VALIDATED
2666,CUST_POS_20231030.csv,Custodian_Bank,RECEIVED,956,5266.3657,2023-10-30,2023-10-30 06:00:00,VALIDATED
2667,CUST_POS_20240125.csv,Custodian_Bank,RECEIVED,1042,4937.3657,2024-01-25,2024-01-25 06:00:00,VALIDATED
2668,CUST_POS_20221201.csv,Custodian_Bank,RECEIVED,645,5409.7719,2022-12-01,2022-12-01 06:00:00,VALIDATED
2669,CUST_POS_20230623.csv,Custodian_Bank,RECEIVED,772,6168.3657,2023-06-23,2023-06-23 06:00:00,VALIDATED
2670,CUST_POS_20240129.csv,Custodian_Bank,RECEIVED,1043,4952.3657,2024-01-29,2024-01-29 06:00:00,VALIDATED
2671,CUST_POS_20221225.csv,Custodian_Bank,RECEIVED,660,5497.772,2022-12-25,2022-12-25 06:00:00,VALIDATED
2672,CUST_POS_20230814.csv,Custodian_Bank,RECEIVED,826,5510.3657,2023-08-14,2023-08-14 06:00:00,VALIDATED
2673,CUST_POS_20240422.csv,Custodian_Bank,RECEIVED,1148,4037.2719,2024-04-22,2024-04-22 06:00:00,VALIDATED
2674,CUST_POS_20221204.csv,Custodian_Bank,RECEIVED,645,5409.7719,2022-12-04,2022-12-04 06:00:00,VALIDATED
2675,CUST_POS_20220816.csv,Custodian_Bank,RECEIVED,598,4919.2719,2022-08-16,2022-08-16 06:00:00,VALIDATED
2676,CUST_POS_20230821.csv,Custodian_Bank,RECEIVED,829,5524.3657,2023-08-21,2023-08-21 06:00:00,VALIDATED
2677,CUST_POS_20231107.csv,Custodian_Bank,RECEIVED,969,5145.3657,2023-11-07,2023-11-07 06:00:00,VALIDATED
2678,CUST_POS_20220825.csv,Custodian_Bank,RECEIVED,600,4931.2719,2022-08-25,2022-08-25 06:00:00,VALIDATED
2679,CUST_POS_20230928.csv,Custodian_Bank,RECEIVED,902,5489.3657,2023-09-28,2023-09-28 06:00:00,VALIDATED
2680,CUST_POS_20240206.csv,Custodian_Bank,RECEIVED,1045,4955.3657,2024-02-06,2024-02-06 06:00:00,VALIDATED
2681,CUST_POS_20230204.csv,Custodian_Bank,RECEIVED,677,5560.772,2023-02-04,2023-02-04 06:00:00,VALIDATED
2682,CUST_POS_20230929.csv,Custodian_Bank,RECEIVED,902,5489.3657,2023-09-29,2023-09-29 06:00:00,VALIDATED
2683,CUST_POS_20240208.csv,Custodian_Bank,RECEIVED,1045,4955.3657,2024-02-08,2024-02-08 06:00:00,VALIDATED
2684,CUST_POS_20240430.csv,Custodian_Bank,RECEIVED,1160,3978.2719,2024-04-30,2024-04-30 06:00:00,VALIDATED
2685,CUST_POS_20231001.csv,Custodian_Bank,RECEIVED,902,5489.3657,2023-10-01,2023-10-01 06:00:00,VALIDATED
2686,CUST_POS_20221213.csv,Custodian_Bank,RECEIVED,651,5444.772,2022-12-13,2022-12-13 06:00:00,VALIDATED
2687,CUST_POS_20231114.csv,Custodian_Bank,RECEIVED,989,4850.3657,2023-11-14,2023-11-14 06:00:00,VALIDATED
2688,CUST_POS_20230129.csv,Custodian_Bank,RECEIVED,667,5527.772,2023-01-29,2023-01-29 06:00:00,VALIDATED
2689,CUST_POS_20220901.csv,Custodian_Bank,RECEIVED,602,5064.2719,2022-09-01,2022-09-01 06:00:00,VALIDATED
2690,CUST_POS_20231216.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2023-12-16,2023-12-16 06:00:00,VALIDATED
2691,CUST_POS_20240211.csv,Custodian_Bank,RECEIVED,1045,4955.3657,2024-02-11,2024-02-11 06:00:00,VALIDATED
2692,CUST_POS_20231017.csv,Custodian_Bank,RECEIVED,955,5260.3657,2023-10-17,2023-10-17 06:00:00,VALIDATED
2693,CUST_POS_20230209.csv,Custodian_Bank,RECEIVED,686,5533.772,2023-02-09,2023-02-09 06:00:00,VALIDATED
2694,CUST_POS_20240502.csv,Custodian_Bank,RECEIVED,1166,3895.2719,2024-05-02,2024-05-02 06:00:00,VALIDATED
2695,CUST_POS_20231026.csv,Custodian_Bank,RECEIVED,956,5266.3657,2023-10-26,2023-10-26 06:00:00,VALIDATED
2696,CUST_POS_20221230.csv,Custodian_Bank,RECEIVED,661,5498.772,2022-12-30,2022-12-30 06:00:00,VALIDATED
2697,CUST_POS_20231226.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2023-12-26,2023-12-26 06:00:00,VALIDATED
2698,CUST_POS_20240523.csv,Custodian_Bank,RECEIVED,1186,3900.2719,2024-05-23,2024-05-23 06:00:00,VALIDATED
2699,CUST_POS_20231101.csv,Custodian_Bank,RECEIVED,959,5275.3657,2023-11-01,2023-11-01 06:00:00,VALIDATED
2700,CUST_POS_20220905.csv,Custodian_Bank,RECEIVED,602,5064.2719,2022-09-05,2022-09-05 06:00:00,VALIDATED
2701,CUST_POS_20240121.csv,Custodian_Bank,RECEIVED,1031,4906.3657,2024-01-21,2024-01-21 06:00:00,VALIDATED
2702,CUST_POS_20230221.csv,Custodian_Bank,RECEIVED,689,5569.772,2023-02-21,2023-02-21 06:00:00,VALIDATED
2703,CUST_POS_20221216.csv,Custodian_Bank,RECEIVED,655,5456.772,2022-12-16,2022-12-16 06:00:00,VALIDATED
2704,CUST_POS_20230107.csv,Custodian_Bank,RECEIVED,661,5498.772,2023-01-07,2023-01-07 06:00:00,VALIDATED
2705,CUST_POS_20240506.csv,Custodian_Bank,RECEIVED,1166,3895.2719,2024-05-06,2024-05-06 06:00:00,VALIDATED
2706,CUST_POS_20231102.csv,Custodian_Bank,RECEIVED,959,5275.3657,2023-11-02,2023-11-02 06:00:00,VALIDATED
2707,CUST_POS_20240225.csv,Custodian_Bank,RECEIVED,1047,4974.3657,2024-02-25,2024-02-25 06:00:00,VALIDATED
2708,CUST_POS_20230228.csv,Custodian_Bank,RECEIVED,694,5597.772,2023-02-28,2023-02-28 06:00:00,VALIDATED
2709,CUST_POS_20240227.csv,Custodian_Bank,RECEIVED,1052,4988.3657,2024-02-27,2024-02-27 06:00:00,VALIDATED
2710,CUST_POS_20220912.csv,Custodian_Bank,RECEIVED,603,5067.2719,2022-09-12,2022-09-12 06:00:00,VALIDATED
2711,CUST_POS_20231112.csv,Custodian_Bank,RECEIVED,987,4849.3657,2023-11-12,2023-11-12 06:00:00,VALIDATED
2712,CUST_POS_20240510.csv,Custodian_Bank,RECEIVED,1166,3897.2719,2024-05-10,2024-05-10 06:00:00,VALIDATED
2713,CUST_POS_20240603.csv,Custodian_Bank,RECEIVED,1217,3860.2719,2024-06-03,2024-06-03 06:00:00,VALIDATED
2714,CUST_POS_20240528.csv,Custodian_Bank,RECEIVED,1192,3883.2719,2024-05-28,2024-05-28 06:00:00,VALIDATED
2715,CUST_POS_20230304.csv,Custodian_Bank,RECEIVED,694,5598.772,2023-03-04,2023-03-04 06:00:00,VALIDATED
2716,CUST_POS_20240401.csv,Custodian_Bank,RECEIVED,1135,4036.2719,2024-04-01,2024-04-01 06:00:00,VALIDATED
2717,CUST_POS_20221217.csv,Custodian_Bank,RECEIVED,655,5456.772,2022-12-17,2022-12-17 06:00:00,VALIDATED
2718,CUST_POS_20230114.csv,Custodian_Bank,RECEIVED,665,5510.772,2023-01-14,2023-01-14 06:00:00,VALIDATED
2719,CUST_POS_20240212.csv,Custodian_Bank,RECEIVED,1046,4962.3657,2024-02-12,2024-02-12 06:00:00,VALIDATED
2720,CUST_POS_20240413.csv,Custodian_Bank,RECEIVED,1145,4036.2719,2024-04-13,2024-04-13 06:00:00,VALIDATED
2721,CUST_POS_20231113.csv,Custodian_Bank,RECEIVED,989,4850.3657,2023-11-13,2023-11-13 06:00:00,VALIDATED
2722,CUST_POS_20230122.csv,Custodian_Bank,RECEIVED,667,5524.772,2023-01-22,2023-01-22 06:00:00,VALIDATED
2723,CUST_POS_20230201.csv,Custodian_Bank,RECEIVED,677,5559.772,2023-02-01,2023-02-01 06:00:00,VALIDATED
2724,CUST_POS_20230214.csv,Custodian_Bank,RECEIVED,687,5545.772,2023-02-14,2023-02-14 06:00:00,VALIDATED
2725,CUST_POS_20240222.csv,Custodian_Bank,RECEIVED,1047,4974.3657,2024-02-22,2024-02-22 06:00:00,VALIDATED
2726,CUST_POS_20240604.csv,Custodian_Bank,RECEIVED,1217,3860.2719,2024-06-04,2024-06-04 06:00:00,VALIDATED
2727,CUST_POS_20230102.csv,Custodian_Bank,RECEIVED,661,5498.772,2023-01-02,2023-01-02 06:00:00,VALIDATED
2728,CUST_POS_20230305.csv,Custodian_Bank,RECEIVED,694,5598.772,2023-03-05,2023-03-05 06:00:00,VALIDATED
2729,CUST_POS_20230225.csv,Custodian_Bank,RECEIVED,689,5569.772,2023-02-25,2023-02-25 06:00:00,VALIDATED
2730,CUST_POS_20240416.csv,Custodian_Bank,RECEIVED,1145,4036.2719,2024-04-16,2024-04-16 06:00:00,VALIDATED
2731,CUST_POS_20230111.csv,Custodian_Bank,RECEIVED,665,5510.772,2023-01-11,2023-01-11 06:00:00,VALIDATED
2732,CUST_POS_20240531.csv,Custodian_Bank,RECEIVED,1217,3860.2719,2024-05-31,2024-05-31 06:00:00,VALIDATED
2733,CUST_POS_20240505.csv,Custodian_Bank,RECEIVED,1166,3895.2719,2024-05-05,2024-05-05 06:00:00,VALIDATED
2734,CUST_POS_20240306.csv,Custodian_Bank,RECEIVED,1058,4916.3657,2024-03-06,2024-03-06 06:00:00,VALIDATED
2735,CUST_POS_20230121.csv,Custodian_Bank,RECEIVED,667,5524.772,2023-01-21,2023-01-21 06:00:00,VALIDATED
2736,CUST_POS_20230205.csv,Custodian_Bank,RECEIVED,677,5560.772,2023-02-05,2023-02-05 06:00:00,VALIDATED
2737,CUST_POS_20240525.csv,Custodian_Bank,RECEIVED,1186,3900.2719,2024-05-25,2024-05-25 06:00:00,VALIDATED
2738,CUST_POS_20240606.csv,Custodian_Bank,RECEIVED,1220,3864.2719,2024-06-06,2024-06-06 06:00:00,VALIDATED
2739,CUST_POS_20240615.csv,Custodian_Bank,RECEIVED,1227,3873.2719,2024-06-15,2024-06-15 06:00:00,VALIDATED
2740,CUST_POS_20230303.csv,Custodian_Bank,RECEIVED,694,5598.772,2023-03-03,2023-03-03 06:00:00,VALIDATED
2741,CUST_POS_20230220.csv,Custodian_Bank,RECEIVED,689,5563.772,2023-02-20,2023-02-20 06:00:00,VALIDATED
2742,CUST_POS_20240617.csv,Custodian_Bank,RECEIVED,1227,3873.2719,2024-06-17,2024-06-17 06:00:00,VALIDATED
2743,CUST_POS_20240622.csv,Custodian_Bank,RECEIVED,1232,3872.2719,2024-06-22,2024-06-22 06:00:00,VALIDATED
2744,CUST_POS_20230316.csv,Custodian_Bank,RECEIVED,701,5560.272,2023-03-16,2023-03-16 06:00:00,VALIDATED
2745,CUST_POS_20230126.csv,Custodian_Bank,RECEIVED,667,5524.772,2023-01-26,2023-01-26 06:00:00,VALIDATED
2746,CUST_POS_20240623.csv,Custodian_Bank,RECEIVED,1232,3872.2719,2024-06-23,2024-06-23 06:00:00,VALIDATED
2747,CUST_POS_20231208.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2023-12-08,2023-12-08 06:00:00,VALIDATED
2748,CUST_POS_20230320.csv,Custodian_Bank,RECEIVED,702,5564.272,2023-03-20,2023-03-20 06:00:00,VALIDATED
2749,CUST_POS_20240314.csv,Custodian_Bank,RECEIVED,1121,4027.2719,2024-03-14,2024-03-14 06:00:00,VALIDATED
2750,CUST_POS_20220920.csv,Custodian_Bank,RECEIVED,607,5104.2719,2022-09-20,2022-09-20 06:00:00,VALIDATED
2751,CUST_POS_20240414.csv,Custodian_Bank,RECEIVED,1145,4036.2719,2024-04-14,2024-04-14 06:00:00,VALIDATED
2752,CUST_POS_20230427.csv,Custodian_Bank,RECEIVED,753,5801.3757,2023-04-27,2023-04-27 06:00:00,VALIDATED
2753,CUST_POS_20230317.csv,Custodian_Bank,RECEIVED,702,5564.272,2023-03-17,2023-03-17 06:00:00,VALIDATED
2754,CUST_POS_20240417.csv,Custodian_Bank,RECEIVED,1145,4036.2719,2024-04-17,2024-04-17 06:00:00,VALIDATED
2755,CUST_POS_20220927.csv,Custodian_Bank,RECEIVED,609,5144.2719,2022-09-27,2022-09-27 06:00:00,VALIDATED
2756,CUST_POS_20230218.csv,Custodian_Bank,RECEIVED,689,5563.772,2023-02-18,2023-02-18 06:00:00,VALIDATED
2757,CUST_POS_20230501.csv,Custodian_Bank,RECEIVED,762,5952.2657,2023-05-01,2023-05-01 06:00:00,VALIDATED
2758,CUST_POS_20221001.csv,Custodian_Bank,RECEIVED,615,5248.7719,2022-10-01,2022-10-01 06:00:00,VALIDATED
2759,CUST_POS_20240625.csv,Custodian_Bank,RECEIVED,1237,3874.2719,2024-06-25,2024-06-25 06:00:00,VALIDATED
2760,CUST_POS_20240628.csv,Custodian_Bank,RECEIVED,1246,3892.2719,2024-06-28,2024-06-28 06:00:00,VALIDATED
2761,CUST_POS_20221008.csv,Custodian_Bank,RECEIVED,617,5266.7719,2022-10-08,2022-10-08 06:00:00,VALIDATED
2762,CUST_POS_20230526.csv,Custodian_Bank,RECEIVED,763,6052.3657,2023-05-26,2023-05-26 06:00:00,VALIDATED
2763,CUST_POS_20240418.csv,Custodian_Bank,RECEIVED,1145,4036.2719,2024-04-18,2024-04-18 06:00:00,VALIDATED
2764,CUST_POS_20231213.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2023-12-13,2023-12-13 06:00:00,VALIDATED
2765,CUST_POS_20230702.csv,Custodian_Bank,RECEIVED,777,6205.3657,2023-07-02,2023-07-02 06:00:00,VALIDATED
2766,CUST_POS_20240626.csv,Custodian_Bank,RECEIVED,1237,3874.2719,2024-06-26,2024-06-26 06:00:00,VALIDATED
2767,CUST_POS_20230705.csv,Custodian_Bank,RECEIVED,799,5427.3657,2023-07-05,2023-07-05 06:00:00,VALIDATED
2768,CUST_POS_20230306.csv,Custodian_Bank,RECEIVED,695,5599.772,2023-03-06,2023-03-06 06:00:00,VALIDATED
2769,CUST_POS_20240517.csv,Custodian_Bank,RECEIVED,1181,3898.2719,2024-05-17,2024-05-17 06:00:00,VALIDATED
2770,CUST_POS_20240629.csv,Custodian_Bank,RECEIVED,1246,3892.2719,2024-06-29,2024-06-29 06:00:00,VALIDATED
2771,CUST_POS_20230708.csv,Custodian_Bank,RECEIVED,802,5523.3657,2023-07-08,2023-07-08 06:00:00,VALIDATED
2772,CUST_POS_20230410.csv,Custodian_Bank,RECEIVED,737,5617.272,2023-04-10,2023-04-10 06:00:00,VALIDATED
2773,CUST_POS_20230309.csv,Custodian_Bank,RECEIVED,695,5599.772,2023-03-09,2023-03-09 06:00:00,VALIDATED
2774,CUST_POS_20230416.csv,Custodian_Bank,RECEIVED,740,5628.272,2023-04-16,2023-04-16 06:00:00,VALIDATED
2775,CUST_POS_20240519.csv,Custodian_Bank,RECEIVED,1181,3898.2719,2024-05-19,2024-05-19 06:00:00,VALIDATED
2776,CUST_POS_20230714.csv,Custodian_Bank,RECEIVED,805,5534.3657,2023-07-14,2023-07-14 06:00:00,VALIDATED
2777,CUST_POS_20230422.csv,Custodian_Bank,RECEIVED,743,5689.6757,2023-04-22,2023-04-22 06:00:00,VALIDATED
2778,CUST_POS_20230313.csv,Custodian_Bank,RECEIVED,699,5555.772,2023-03-13,2023-03-13 06:00:00,VALIDATED
2779,CUST_POS_20221012.csv,Custodian_Bank,RECEIVED,617,5266.7719,2022-10-12,2022-10-12 06:00:00,VALIDATED
2780,CUST_POS_20230520.csv,Custodian_Bank,RECEIVED,763,6040.3657,2023-05-20,2023-05-20 06:00:00,VALIDATED
2781,CUST_POS_20230330.csv,Custodian_Bank,RECEIVED,706,5573.272,2023-03-30,2023-03-30 06:00:00,VALIDATED
2782,CUST_POS_20231224.csv,Custodian_Bank,RECEIVED,1025,4880.3657,2023-12-24,2023-12-24 06:00:00,VALIDATED
2783,CUST_POS_20230524.csv,Custodian_Bank,RECEIVED,763,6052.3657,2023-05-24,2023-05-24 06:00:00,VALIDATED
2784,CUST_POS_20240601.csv,Custodian_Bank,RECEIVED,1217,3860.2719,2024-06-01,2024-06-01 06:00:00,VALIDATED
2785,CUST_POS_20230529.csv,Custodian_Bank,RECEIVED,763,6052.3657,2023-05-29,2023-05-29 06:00:00,VALIDATED
2786,CUST_POS_20221014.csv,Custodian_Bank,RECEIVED,618,5271.7719,2022-10-14,2022-10-14 06:00:00,VALIDATED
2787,CUST_POS_20230605.csv,Custodian_Bank,RECEIVED,772,6132.3657,2023-06-05,2023-06-05 06:00:00,VALIDATED
2788,CUST_POS_20230327.csv,Custodian_Bank,RECEIVED,702,5564.272,2023-03-27,2023-03-27 06:00:00,VALIDATED
2789,CUST_POS_20230618.csv,Custodian_Bank,RECEIVED,772,6132.3657,2023-06-18,2023-06-18 06:00:00,VALIDATED
2790,CUST_POS_20230717.csv,Custodian_Bank,RECEIVED,805,5547.3657,2023-07-17,2023-07-17 06:00:00,VALIDATED
2791,CUST_POS_20230710.csv,Custodian_Bank,RECEIVED,804,5524.3657,2023-07-10,2023-07-10 06:00:00,VALIDATED
2792,CUST_POS_20230805.csv,Custodian_Bank,RECEIVED,815,5537.3657,2023-08-05,2023-08-05 06:00:00,VALIDATED
2793,CUST_POS_20221023.csv,Custodian_Bank,RECEIVED,621,5299.7719,2022-10-23,2022-10-23 06:00:00,VALIDATED
2794,CUST_POS_20230818.csv,Custodian_Bank,RECEIVED,828,5518.3657,2023-08-18,2023-08-18 06:00:00,VALIDATED
2795,CUST_POS_20230404.csv,Custodian_Bank,RECEIVED,714,5589.272,2023-04-04,2023-04-04 06:00:00,VALIDATED
2796,CUST_POS_20240109.csv,Custodian_Bank,RECEIVED,1027,4891.3657,2024-01-09,2024-01-09 06:00:00,VALIDATED
2797,CUST_POS_20240602.csv,Custodian_Bank,RECEIVED,1217,3860.2719,2024-06-02,2024-06-02 06:00:00,VALIDATED
2798,CUST_POS_20240110.csv,Custodian_Bank,RECEIVED,1027,4891.3657,2024-01-10,2024-01-10 06:00:00,VALIDATED
2799,CUST_POS_20230901.csv,Custodian_Bank,RECEIVED,861,5410.3657,2023-09-01,2023-09-01 06:00:00,VALIDATED
2800,CUST_POS_20230505.csv,Custodian_Bank,RECEIVED,762,5962.3657,2023-05-05,2023-05-05 06:00:00,VALIDATED
2801,CUST_POS_20240123.csv,Custodian_Bank,RECEIVED,1037,4927.3657,2024-01-23,2024-01-23 06:00:00,VALIDATED
2802,CUST_POS_20230512.csv,Custodian_Bank,RECEIVED,762,5962.3657,2023-05-12,2023-05-12 06:00:00,VALIDATED
2803,CUST_POS_20230414.csv,Custodian_Bank,RECEIVED,740,5628.272,2023-04-14,2023-04-14 06:00:00,VALIDATED
2804,CUST_POS_20230925.csv,Custodian_Bank,RECEIVED,891,5372.1657,2023-09-25,2023-09-25 06:00:00,VALIDATED
2805,CUST_POS_20240613.csv,Custodian_Bank,RECEIVED,1226,3872.2719,2024-06-13,2024-06-13 06:00:00,VALIDATED
2806,CUST_POS_20231014.csv,Custodian_Bank,RECEIVED,944,5288.3657,2023-10-14,2023-10-14 06:00:00,VALIDATED
2807,CUST_POS_20221120.csv,Custodian_Bank,RECEIVED,636,5375.7719,2022-11-20,2022-11-20 06:00:00,VALIDATED
2808,CUST_POS_20240621.csv,Custodian_Bank,RECEIVED,1232,3872.2719,2024-06-21,2024-06-21 06:00:00,VALIDATED
2809,CUST_POS_20230522.csv,Custodian_Bank,RECEIVED,763,6040.3657,2023-05-22,2023-05-22 06:00:00,VALIDATED
2810,CUST_POS_20240124.csv,Custodian_Bank,RECEIVED,1039,4927.3657,2024-01-24,2024-01-24 06:00:00,VALIDATED
2811,CUST_POS_20230430.csv,Custodian_Bank,RECEIVED,760,5929.2657,2023-04-30,2023-04-30 06:00:00,VALIDATED
2812,CUST_POS_20240127.csv,Custodian_Bank,RECEIVED,1042,4937.3657,2024-01-27,2024-01-27 06:00:00,VALIDATED
